ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
389	1	2	3	0.000000	25.000000	23.000000	0.000000	0.000000	0	0	0
390	1	2	1	0.000000	23.000000	23.000000	0.000000	0.000000	0	0	0
391	7	1	1	0.000000	13.285714	13.285714	0.000000	0.000000	0	0	0
392	5	1	1	0.000000	15.600000	15.600000	0.000000	0.000000	0	0	0
393	1	2	2	0.000000	34.000000	34.000000	0.000000	0.000000	0	0	0
394	20	1	1	0.000000	13.800000	13.800000	0.000000	0.000000	0	0	0
395	1	2	3	0.000000	14.000000	14.000000	0.000000	0.000000	0	0	0
396	1	5	3	0.000000	67.000000	16.000000	0.000000	0.000000	0	0	0
397	22	1	2	0.000000	10.863636	10.863636	0.000000	0.000000	0	0	0
398	1	2	2	0.000000	11.000000	11.000000	0.000000	0.000000	0	0	0
399	43	1	1	0.000000	13.116279	13.116279	0.000000	0.000000	0	0	0
400	3	1	1	0.000000	11.000000	11.000000	0.000000	0.000000	0	0	0
401	1	2	2	0.000000	12.000000	12.000000	0.000000	0.000000	0	0	0
402	3	1	1	0.000000	11.000000	11.000000	0.000000	0.000000	0	0	0
403	1	2	3	0.000000	39.000000	39.000000	0.000000	0.000000	0	0	0
404	2	2	1	0.000000	19.500000	19.500000	0.000000	0.000000	0	0	0
405	15	1	1	0.000000	11.333333	11.333333	0.000000	0.000000	0	0	0
406	1	1	1	0.000000	106.000000	52.000000	0.000000	0.000000	0	0	0
407	3	2	1	0.000000	114.333333	48.000000	0.000000	0.000000	0	0	0
408	1	2	2	0.000000	123.000000	47.000000	0.000000	0.000000	0	0	0
409	47	1	2	0.000000	16.765957	16.234043	0.000000	0.000000	0	0	0
410	1	2	2	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
411	33	1	1	0.000000	15.666667	15.666667	0.000000	0.000000	0	0	0
412	1	2	2	0.000000	14.000000	14.000000	0.000000	0.000000	0	0	0
413	15	1	1	0.000000	12.066667	12.066667	0.000000	0.000000	0	0	0
414	3	2	1	0.000000	4.000000	3.666667	0.000000	0.000000	0	0	0
415	2	1	1	0.000000	3.000000	2.000000	0.000000	0.000000	0	0	0
416	4	1	2	0.000000	6.250000	5.250000	0.000000	0.000000	0	0	0
417	1	2	2	0.000000	47.000000	45.000000	0.000000	0.000000	0	0	0
418	1	2	1	0.000000	23.000000	20.000000	0.000000	0.000000	0	0	0
419	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
420	2	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
421	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
422	1	4	4	0.000000	12.000000	12.000000	0.000000	0.000000	0	0	0
423	2	3	2	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
424	1	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
425	1	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
426	1	1	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
427	1	1	2	0.000000	24.000000	24.000000	0.000000	0.000000	0	0	0
428	1	2	2	0.000000	56.000000	49.000000	0.000000	0.000000	0	0	0
429	1	3	1	0.000000	35.000000	28.000000	0.000000	0.000000	0	0	0
430	1	2	1	0.000000	32.000000	32.000000	0.000000	0.000000	0	0	0
431	1	1	2	0.000000	25.000000	9.000000	0.000000	0.000000	0	0	0
432	1	2	2	0.000000	50.000000	49.000000	0.000000	0.000000	0	0	0
433	1	1	2	0.000000	23.000000	20.000000	0.000000	0.000000	0	0	0
434	1	1	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
435	1	3	3	0.000000	6.000000	6.000000	0.000000	0.000000	0	0	0
436	1	2	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
437	5	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
438	1	2	2	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
439	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
440	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
441	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
442	9	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
443	1	2	1	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
444	1	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
445	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
446	1	1	3	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
447	1	4	3	0.000000	32.000000	31.000000	0.000000	0.000000	0	0	0
448	10	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
449	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
450	1	2	1	0.000000	14.000000	14.000000	0.000000	0.000000	0	0	0
451	3	1	1	0.000000	1.333333	1.333333	0.000000	0.000000	0	0	0
452	1	1	2	0.000000	180.000000	122.000000	0.000000	0.000000	0	0	0
453	1	2	3	0.000000	185.000000	112.000000	0.000000	0.000000	0	0	0
454	1	2	3	0.000000	181.000000	125.000000	0.000000	0.000000	0	0	0
455	1	2	4	0.000000	184.000000	133.000000	0.000000	0.000000	0	0	0
456	1	1	1	0.000000	183.000000	134.000000	0.000000	0.000000	0	0	0
457	1	1	3	0.000000	28.000000	28.000000	0.000000	0.000000	0	0	0
458	1	2	2	0.000000	52.000000	52.000000	0.000000	0.000000	0	0	0
459	1	2	1	0.000000	29.000000	29.000000	0.000000	0.000000	0	0	0
460	1	5	5	0.000000	271.000000	18.000000	0.000000	0.000000	0	0	0
461	1	1	1	0.000000	249.000000	16.000000	0.000000	0.000000	0	0	0
462	1	4	1	0.000000	236.000000	201.000000	0.000000	0.000000	0	0	0
463	1	1	2	0.000000	217.000000	182.000000	0.000000	0.000000	0	0	0
464	1	3	6	0.000000	217.000000	192.000000	0.000000	0.000000	0	0	0
465	1	6	1	0.000000	216.000000	192.000000	0.000000	0.000000	0	0	0
466	2	3	3	0.000000	249.500000	55.000000	0.000000	0.000000	0	0	0
467	11	1	1	0.000000	20.000000	20.000000	0.000000	0.000000	0	0	0
468	1	1	1	0.000000	25.000000	25.000000	0.000000	0.000000	0	0	0
469	0	3	3	Inf	Inf	Inf	Inf	Inf	0	0	0
470	26	1	1	0.000000	3.884615	3.884615	0.000000	0.000000	0	0	0
471	1	2	2	0.000000	6.000000	6.000000	0.000000	0.000000	0	0	0
472	3	2	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
473	3	1	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
474	2	1	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
475	1	2	2	0.000000	176.000000	51.000000	0.000000	0.000000	0	0	0
476	1	1	2	0.000000	10.000000	10.000000	0.000000	0.000000	0	0	0
477	2	2	2	0.000000	154.000000	87.000000	0.000000	0.000000	0	0	0
478	2	2	3	0.000000	151.000000	77.500000	0.000000	0.000000	0	0	0
479	7	1	1	0.000000	22.142857	22.142857	0.000000	0.000000	0	0	0
480	1	2	2	0.000000	25.000000	25.000000	0.000000	0.000000	0	0	0
481	6	1	1	0.000000	23.666667	23.666667	0.000000	0.000000	0	0	0
482	1	2	2	0.000000	25.000000	25.000000	0.000000	0.000000	0	0	0
483	26	1	1	0.000000	25.423077	25.423077	0.000000	0.000000	0	0	0
484	1	2	2	0.000000	43.000000	43.000000	0.000000	0.000000	0	0	0
485	1	2	1	0.000000	27.000000	27.000000	0.000000	0.000000	0	0	0
486	1	2	1	0.000000	26.000000	26.000000	0.000000	0.000000	0	0	0
487	2	1	1	0.000000	25.000000	25.000000	0.000000	0.000000	0	0	0
488	1	1	2	0.000000	25.000000	25.000000	0.000000	0.000000	0	0	0
489	1	4	3	0.000000	28.000000	28.000000	0.000000	0.000000	0	0	0
490	1	2	1	0.000000	25.000000	25.000000	0.000000	0.000000	0	0	0
491	1	1	1	0.000000	23.000000	23.000000	0.000000	0.000000	0	0	0
492	1	2	2	0.000000	24.000000	24.000000	0.000000	0.000000	0	0	0
493	1	1	1	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
494	1	2	2	0.000000	48.000000	48.000000	0.000000	0.000000	0	0	0
495	1	1	1	0.000000	20.000000	20.000000	0.000000	0.000000	0	0	0
496	1	1	2	0.000000	21.000000	21.000000	0.000000	0.000000	0	0	0
497	9	1	2	0.000000	23.555556	23.555556	0.000000	0.000000	0	0	0
498	2	2	2	0.000000	47.000000	46.500000	0.000000	0.000000	0	0	0
499	40	1	1	0.000000	18.525000	18.525000	0.000000	0.000000	0	0	0
500	12	1	1	0.000000	14.583333	14.583333	0.000000	0.000000	0	0	0
501	2	1	2	0.000000	31.000000	18.000000	0.000000	0.000000	0	0	0
502	1	1	2	0.000000	51.000000	38.000000	0.000000	0.000000	0	0	0
503	1	2	4	0.000000	346.000000	147.000000	0.000000	0.000000	0	0	0
504	1	2	3	0.000000	362.000000	132.000000	0.000000	0.000000	0	0	0
505	1	3	1	0.000000	203.000000	89.000000	0.000000	0.000000	0	0	0
506	1	3	2	0.000000	380.000000	203.000000	0.000000	0.000000	0	0	0
507	1	4	2	0.000000	375.000000	198.000000	0.000000	0.000000	0	0	0
508	0	3	1	Inf	Inf	Inf	Inf	Inf	0	0	0
509	2	2	1	0.000000	38.000000	38.000000	0.000000	0.000000	0	0	0
510	5	1	1	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
511	6	1	2	0.000000	21.166667	21.166667	0.000000	0.000000	0	0	0
512	1	2	2	0.000000	48.000000	46.000000	0.000000	0.000000	0	0	0
513	5	1	1	0.000000	22.600000	22.000000	0.000000	0.000000	0	0	0
514	1	2	2	0.000000	48.000000	47.000000	0.000000	0.000000	0	0	0
515	1	2	2	0.000000	25.000000	24.000000	0.000000	0.000000	0	0	0
516	4	1	1	0.000000	25.500000	24.500000	0.000000	0.000000	0	0	0
517	17	2	2	0.000000	30.352941	28.705882	0.000000	0.000000	0	0	0
518	11	1	1	0.000000	30.090909	29.000000	0.000000	0.000000	0	0	0
519	1	5	1	0.000000	121.000000	66.000000	0.000000	0.000000	0	0	0
520	1	5	3	0.000000	77.000000	54.000000	0.000000	0.000000	0	0	0
521	1	4	2	0.000000	65.000000	34.000000	0.000000	0.000000	0	0	0
522	13	1	1	0.000000	7.692308	7.692308	0.000000	0.000000	0	0	0
523	1	2	3	0.000000	158.000000	137.000000	0.000000	0.000000	0	0	0
524	1	2	1	0.000000	152.000000	119.000000	0.000000	0.000000	0	0	0
525	1	3	3	0.000000	168.000000	117.000000	0.000000	0.000000	0	0	0
526	1	1	1	0.000000	138.000000	45.000000	0.000000	0.000000	0	0	0
527	1	2	1	0.000000	10.000000	10.000000	0.000000	0.000000	0	0	0
528	2	1	1	0.000000	9.000000	9.000000	0.000000	0.000000	0	0	0
529	2	1	1	0.000000	25.500000	24.500000	0.000000	0.000000	0	0	0
530	1	1	3	0.000000	29.000000	27.000000	0.000000	0.000000	0	0	0
531	1	1	2	0.000000	30.000000	28.000000	0.000000	0.000000	0	0	0
532	1	2	2	0.000000	30.000000	28.000000	0.000000	0.000000	0	0	0
533	1	1	1	0.000000	29.000000	26.000000	0.000000	0.000000	0	0	0
534	2	2	1	0.000000	1.500000	1.500000	0.000000	0.000000	0	0	0
535	1	2	2	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
536	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
537	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
538	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
539	3	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
540	7	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
541	1	1	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
542	1	2	2	0.000000	29.000000	29.000000	0.000000	0.000000	0	0	0
543	1	1	1	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
544	1	1	2	0.000000	8.000000	8.000000	0.000000	0.000000	0	0	0
545	2	2	3	0.000000	12.000000	12.000000	0.000000	0.000000	0	0	0
546	5	1	1	0.000000	12.600000	12.600000	0.000000	0.000000	0	0	0
547	6	1	2	0.000000	14.166667	14.166667	0.000000	0.000000	0	0	0
548	3	2	2	0.000000	16.000000	16.000000	0.000000	0.000000	0	0	0
549	27	1	1	0.000000	15.037037	15.037037	0.000000	0.000000	0	0	0
550	1	2	2	0.000000	39.000000	39.000000	0.000000	0.000000	0	0	0
551	9	1	1	0.000000	12.555556	12.555556	0.000000	0.000000	0	0	0
552	1	4	4	0.000000	301.000000	128.000000	0.000000	0.000000	0	0	0
553	1	5	2	0.000000	281.000000	129.000000	0.000000	0.000000	0	0	0
554	1	4	2	0.000000	286.000000	112.000000	0.000000	0.000000	0	0	0
555	1	3	3	0.000000	341.000000	110.000000	0.000000	0.000000	0	0	0
556	1	1	2	0.000000	284.000000	153.000000	0.000000	0.000000	0	0	0
557	1	3	4	0.000000	294.000000	139.000000	0.000000	0.000000	0	0	0
558	5	2	1	0.000000	22.800000	22.800000	0.000000	0.000000	0	0	0
559	1	1	1	0.000000	12.000000	12.000000	0.000000	0.000000	0	0	0
560	1	2	2	0.000000	37.000000	37.000000	0.000000	0.000000	0	0	0
561	1	2	2	0.000000	13.000000	13.000000	0.000000	0.000000	0	0	0
562	3	1	1	0.000000	12.000000	12.000000	0.000000	0.000000	0	0	0
563	3	1	2	0.000000	25.666667	16.000000	0.000000	0.000000	0	0	0
564	2	3	2	0.000000	150.000000	12.000000	0.000000	0.000000	0	0	0
565	1	2	3	0.000000	149.000000	14.000000	0.000000	0.000000	0	0	0
566	1	1	1	0.000000	147.000000	13.000000	0.000000	0.000000	0	0	0
567	1	1	1	0.000000	88.000000	67.000000	0.000000	0.000000	0	0	0
568	1	3	3	0.000000	91.000000	52.000000	0.000000	0.000000	0	0	0
569	1	1	2	0.000000	88.000000	39.000000	0.000000	0.000000	0	0	0
570	1	1	2	0.000000	104.000000	34.000000	0.000000	0.000000	0	0	0
571	1	1	1	0.000000	93.000000	32.000000	0.000000	0.000000	0	0	0
572	1	3	3	0.000000	108.000000	45.000000	0.000000	0.000000	0	0	0
573	2	2	1	0.000000	101.500000	45.500000	0.000000	0.000000	0	0	0
574	2	3	1	0.000000	101.000000	92.000000	0.000000	0.000000	0	0	0
575	1	3	1	0.000000	71.000000	71.000000	0.000000	0.000000	0	0	0
576	1	1	1	0.000000	48.000000	48.000000	0.000000	0.000000	0	0	0
577	1	2	2	0.000000	50.000000	40.000000	0.000000	0.000000	0	0	0
578	2	2	2	0.000000	59.500000	48.500000	0.000000	0.000000	0	0	0
579	1	1	3	0.000000	52.000000	38.000000	0.000000	0.000000	0	0	0
580	1	2	2	0.000000	105.000000	57.000000	0.000000	0.000000	0	0	0
581	1	2	2	0.000000	93.000000	38.000000	0.000000	0.000000	0	0	0
582	5	2	1	0.000000	13.800000	12.800000	0.000000	0.000000	0	0	0
583	5	1	1	0.000000	11.400000	11.400000	0.000000	0.000000	0	0	0
584	2	2	2	0.000000	11.000000	11.000000	0.000000	0.000000	0	0	0
585	1	1	1	0.000000	10.000000	10.000000	0.000000	0.000000	0	0	0
586	4	3	2	0.000000	13.500000	13.500000	0.000000	0.000000	0	0	0
587	1	1	1	0.000000	12.000000	12.000000	0.000000	0.000000	0	0	0
588	1	2	2	0.000000	13.000000	13.000000	0.000000	0.000000	0	0	0
589	1	2	1	0.000000	12.000000	12.000000	0.000000	0.000000	0	0	0
590	1	1	1	0.000000	10.000000	10.000000	0.000000	0.000000	0	0	0
591	1	2	2	0.000000	12.000000	12.000000	0.000000	0.000000	0	0	0
592	6	1	2	0.000000	10.000000	10.000000	0.000000	0.000000	0	0	0
593	4	2	3	0.000000	12.250000	12.250000	0.000000	0.000000	0	0	0
594	1	2	3	0.000000	13.000000	13.000000	0.000000	0.000000	0	0	0
595	4	2	1	0.000000	12.000000	12.000000	0.000000	0.000000	0	0	0
596	1	2	2	0.000000	12.000000	12.000000	0.000000	0.000000	0	0	0
597	1	1	2	0.000000	13.000000	13.000000	0.000000	0.000000	0	0	0
598	1	2	3	0.000000	41.000000	41.000000	0.000000	0.000000	0	0	0
599	1	2	2	0.000000	42.000000	42.000000	0.000000	0.000000	0	0	0
600	1	1	1	0.000000	13.000000	13.000000	0.000000	0.000000	0	0	0
601	1	11	1	0.000000	108.000000	47.000000	0.000000	0.000000	0	0	0
602	1	4	4	0.000000	49.000000	17.000000	0.000000	0.000000	0	0	0
603	1	2	1	0.000000	49.000000	16.000000	0.000000	0.000000	0	0	0
604	10	1	1	0.000000	16.600000	15.400000	0.000000	0.000000	0	0	0
605	11	1	2	0.000000	15.909091	14.909091	0.000000	0.000000	0	0	0
606	3	2	2	0.000000	17.333333	16.333333	0.000000	0.000000	0	0	0
607	13	1	1	0.000000	17.076923	17.000000	0.000000	0.000000	0	0	0
608	2	2	2	0.000000	52.500000	52.500000	0.000000	0.000000	0	0	0
609	2	1	1	0.000000	19.000000	19.000000	0.000000	0.000000	0	0	0
610	1	2	2	0.000000	21.000000	21.000000	0.000000	0.000000	0	0	0
611	28	2	1	0.000000	19.571429	19.178571	0.000000	0.000000	0	0	0
612	1	2	2	0.000000	50.000000	50.000000	0.000000	0.000000	0	0	0
613	1	2	1	0.000000	50.000000	50.000000	0.000000	0.000000	0	0	0
614	6	1	1	0.000000	23.333333	23.333333	0.000000	0.000000	0	0	0
615	1	2	2	0.000000	35.000000	35.000000	0.000000	0.000000	0	0	0
616	8	2	1	0.000000	23.625000	23.625000	0.000000	0.000000	0	0	0
617	1	2	1	0.000000	23.000000	23.000000	0.000000	0.000000	0	0	0
618	1	1	1	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
619	2	1	1	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
620	2	1	2	0.000000	23.000000	23.000000	0.000000	0.000000	0	0	0
621	1	2	2	0.000000	24.000000	24.000000	0.000000	0.000000	0	0	0
622	2	1	1	0.000000	23.000000	23.000000	0.000000	0.000000	0	0	0
623	1	1	2	0.000000	25.000000	25.000000	0.000000	0.000000	0	0	0
624	3	2	2	0.000000	27.000000	26.666667	0.000000	0.000000	0	0	0
625	5	1	1	0.000000	25.000000	25.000000	0.000000	0.000000	0	0	0
626	1	1	2	0.000000	26.000000	26.000000	0.000000	0.000000	0	0	0
627	1	1	2	0.000000	28.000000	28.000000	0.000000	0.000000	0	0	0
628	1	2	2	0.000000	44.000000	41.000000	0.000000	0.000000	0	0	0
629	3	1	1	0.000000	23.000000	23.000000	0.000000	0.000000	0	0	0
630	8	2	2	0.000000	22.250000	21.000000	0.000000	0.000000	0	0	0
631	10	2	1	0.000000	17.700000	16.500000	0.000000	0.000000	0	0	0
632	1	1	1	0.000000	14.000000	14.000000	0.000000	0.000000	0	0	0
633	11	2	2	0.000000	12.909091	12.454545	0.000000	0.000000	0	0	0
634	50	2	1	0.000000	3.600000	3.600000	0.000000	0.000000	0	0	0
635	11	1	1	0.000000	3.454545	3.454545	0.000000	0.000000	0	0	0
636	23	1	2	0.000000	5.913043	5.913043	0.000000	0.000000	0	0	0
637	2	2	2	0.000000	23.000000	23.000000	0.000000	0.000000	0	0	0
638	26	1	1	0.000000	7.307692	7.307692	0.000000	0.000000	0	0	0
639	1	2	2	0.000000	9.000000	9.000000	0.000000	0.000000	0	0	0
640	1	1	1	0.000000	8.000000	8.000000	0.000000	0.000000	0	0	0
641	2	2	2	0.000000	9.000000	9.000000	0.000000	0.000000	0	0	0
642	1	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
643	10	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
644	3	1	3	0.000000	9.333333	9.333333	0.000000	0.000000	0	0	0
645	1	1	2	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
646	7	1	1	0.000000	17.285714	17.285714	0.000000	0.000000	0	0	0
647	1	2	2	0.000000	20.000000	20.000000	0.000000	0.000000	0	0	0
648	1	1	1	0.000000	20.000000	20.000000	0.000000	0.000000	0	0	0
649	10	1	2	0.000000	23.200000	22.500000	0.000000	0.000000	0	0	0
650	6	1	2	0.000000	25.166667	24.166667	0.000000	0.000000	0	0	0
651	11	1	2	0.000000	24.272727	22.454545	0.000000	0.000000	0	0	0
652	1	2	2	0.000000	24.000000	24.000000	0.000000	0.000000	0	0	0
653	14	1	1	0.000000	24.000000	23.714286	0.000000	0.000000	0	0	0
654	33	1	2	0.000000	27.242424	25.636364	0.000000	0.000000	0	0	0
655	6	2	2	0.000000	15.833333	15.833333	0.000000	0.000000	0	0	0
656	7	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
657	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
658	1	2	3	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
659	1	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
660	1	2	2	0.000000	21.000000	21.000000	0.000000	0.000000	0	0	0
661	9	1	1	0.000000	19.666667	19.666667	0.000000	0.000000	0	0	0
662	3	2	2	0.000000	33.000000	33.000000	0.000000	0.000000	0	0	0
663	13	1	1	0.000000	23.846154	23.230769	0.000000	0.000000	0	0	0
664	1	2	2	0.000000	42.000000	41.000000	0.000000	0.000000	0	0	0
665	1	2	2	0.000000	47.000000	45.000000	0.000000	0.000000	0	0	0
666	21	1	1	0.000000	25.809524	25.761905	0.000000	0.000000	0	0	0
667	3	2	2	0.000000	46.333333	32.333333	0.000000	0.000000	0	0	0
668	11	1	1	0.000000	27.636364	27.636364	0.000000	0.000000	0	0	0
669	9	1	2	0.000000	27.444444	27.444444	0.000000	0.000000	0	0	0
670	3	2	2	0.000000	36.000000	36.000000	0.000000	0.000000	0	0	0
671	11	1	1	0.000000	25.000000	25.000000	0.000000	0.000000	0	0	0
672	7	1	1	0.000000	1.142857	1.142857	0.000000	0.000000	0	0	0
673	1	1	3	0.000000	31.000000	31.000000	0.000000	0.000000	0	0	0
674	1	2	2	0.000000	57.000000	57.000000	0.000000	0.000000	0	0	0
675	1	3	2	0.000000	41.000000	41.000000	0.000000	0.000000	0	0	0
676	18	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
677	1	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
678	1	3	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
679	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
680	1	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
681	1	5	8	0.000000	98.000000	23.000000	0.000000	0.000000	0	0	0
682	1	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
683	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
684	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
685	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
686	26	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
687	2	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
688	1	2	4	0.000000	20.000000	20.000000	0.000000	0.000000	0	0	0
689	1	3	1	0.000000	15.000000	15.000000	0.000000	0.000000	0	0	0
690	1	1	3	0.000000	49.000000	16.000000	0.000000	0.000000	0	0	0
691	1	2	7	0.000000	122.000000	22.000000	0.000000	0.000000	0	0	0
692	0	2	3	Inf	Inf	Inf	Inf	Inf	0	0	0
693	1	3	1	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
694	20	1	1	0.000000	14.200000	14.200000	0.000000	0.000000	0	0	0
695	6	2	2	0.000000	21.166667	21.166667	0.000000	0.000000	0	0	0
696	3	2	1	0.000000	20.333333	20.333333	0.000000	0.000000	0	0	0
697	2	1	1	0.000000	19.000000	19.000000	0.000000	0.000000	0	0	0
698	20	1	2	0.000000	18.900000	17.800000	0.000000	0.000000	0	0	0
699	2	3	3	0.000000	56.500000	35.500000	0.000000	0.000000	0	0	0
700	1	2	1	0.000000	19.000000	18.000000	0.000000	0.000000	0	0	0
701	3	1	1	0.000000	18.000000	17.000000	0.000000	0.000000	0	0	0
702	5	1	1	0.000000	17.200000	14.000000	0.000000	0.000000	0	0	0
703	1	1	1	0.000000	16.000000	16.000000	0.000000	0.000000	0	0	0
704	1	2	3	0.000000	32.000000	32.000000	0.000000	0.000000	0	0	0
705	3	1	1	0.000000	15.000000	15.000000	0.000000	0.000000	0	0	0
706	1	2	2	0.000000	16.000000	16.000000	0.000000	0.000000	0	0	0
707	8	1	1	0.000000	17.125000	17.125000	0.000000	0.000000	0	0	0
708	1	2	2	0.000000	32.000000	32.000000	0.000000	0.000000	0	0	0
709	91	1	1	0.000000	15.912088	15.912088	0.000000	0.000000	0	0	0
710	1	1	2	0.000000	75.000000	25.000000	0.000000	0.000000	0	0	0
711	1	1	3	0.000000	79.000000	27.000000	0.000000	0.000000	0	0	0
712	7	1	1	0.000000	15.000000	15.000000	0.000000	0.000000	0	0	0
713	12	1	2	0.000000	22.166667	22.166667	0.000000	0.000000	0	0	0
714	1	2	1	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
715	1	2	2	0.000000	40.000000	40.000000	0.000000	0.000000	0	0	0
716	1	2	2	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
717	66	1	1	0.000000	14.742424	14.651515	0.000000	0.000000	0	0	0
